STATION,NAME,DATE,AWND,FMTM,PGTM,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TSUN,WDF2,WDF5,WESD,WSF2,WSF5,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT10,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22,WV20
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",04/02/2006,5.59,1749,1614,0.4,0,0,,53,33,,60,40,0,15,17.9,1,,,,,,,1,,,,1,,,1,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",05/02/2006,13.42,548,547,0.35,0,0,,56,38,,250,250,0,28,36.9,1,1,,,,,,,,,,,1,,1,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",06/02/2006,16.78,1346,1021,0,0,0,,41,34,,260,260,0,28,36,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",07/02/2006,13.65,1222,1226,0,0,0,,40,27,,300,300,0,28,34.9,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",08/02/2006,7.16,1608,1608,0,0,0,,37,21,,290,290,0,16.1,19.9,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",09/02/2006,6.04,1512,1511,0,0,0,,35,22,,280,280,0,15,17,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",10/02/2006,8.05,1313,1021,0,0,0,,32,19,,310,290,0,21,28,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",11/02/2006,8.28,2359,2359,0,0,0,,33,22,,50,50,0,23,30,,,,,,,,,,,,1,,,,,1,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",12/02/2006,19.46,1441,1302,0.55,9.4,3,,28,18,,360,10,0,34.9,44.1,1,1,,,,,,,1,,,,,,,,1,,,1,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",13/02/2006,10.74,1511,1511,0,0,7,,34,14,,230,280,0,21,31.1,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",14/02/2006,9.17,1423,1620,0,0,5,,41,25,,250,200,0,17.9,21,,,,,,,,,,,,,,,,,1,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",15/02/2006,7.83,1428,1428,0,0,3,,55,27,,210,210,0,21.9,25.1,1,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",16/02/2006,5.82,1459,1804,0,0,0,,55,29,,160,190,0,16.1,21,1,,,,,,,,,,,1,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",17/02/2006,18.79,1418,1355,0.02,0,0,,57,29,,280,310,0,33.1,47,1,,,,,,,,,,,1,,,1,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",18/02/2006,15.21,1508,1513,0,0,0,,34,14,,290,290,0,30,38.9,,,,,,,,,,,,,,,,,1,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",19/02/2006,10.07,1248,1146,0,0,0,,29,10,,300,270,0,21,28,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",20/02/2006,7.38,1555,1431,0,0,0,,35,15,,260,280,0,16.1,19.9,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",21/02/2006,6.93,1331,1113,0,0,0,,42,21,,240,230,0,21,28,,,,,,,,,,,,,,,,,1,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",22/02/2006,6.49,1448,1450,0,0,0,,43,23,,250,250,0,17.9,21.9,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",23/02/2006,3.8,1314,1314,0.01,0,0,,42,29,,160,150,0,15,17,1,,,,,,,1,,,,1,1,,1,,1,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",24/02/2006,16.78,1552,1551,0,0,0,,38,25,,320,320,0,36,48.1,1,,,,,,,,,,,1,,,,,1,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",25/02/2006,7.61,2345,2345,0.02,0.4,0,,33,19,,310,310,0,25.9,33.1,1,,,,,,,,1,,,1,,,,,1,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",26/02/2006,14.76,207,1811,0,0,0,,28,14,,360,330,0,25.9,33.1,,,,,,,,,,,,,,,,,1,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",27/02/2006,14.32,1429,1312,0,0,0,,25,11,,300,310,0,25.9,36.9,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",28/02/2006,11.41,1046,1410,0,0,0,,31,13,,300,260,0,23.9,30,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",01/03/2006,10.29,1447,928,0,0,0,,35,20,,290,290,0,19.9,28,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",02/03/2006,6.49,1645,1646,0.33,6.2,0,,32,20,,360,360,0,17,19.9,1,1,,,,,,,,,,1,,,,,1,,,1,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",03/03/2006,13.2,1602,1412,0,0,6,,29,18,,300,310,0,25.1,32,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",04/03/2006,13.65,2112,2112,0,0,2,,38,18,,360,10,0,25.1,31.1,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",05/03/2006,11.41,1559,1507,0,0,1,,45,26,,330,300,0,19.9,25.1,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",06/03/2006,4.92,1706,1705,0,0,0,,39,25,,190,190,0,14.1,16.1,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",07/03/2006,5.59,1439,1439,0,0,0,,45,22,,20,20,0,15,25.9,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",08/03/2006,5.82,1736,1735,0,0,0,,46,26,,210,200,0,13,15,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",09/03/2006,9.17,2223,2221,0.01,0,0,,46,33,,180,170,0,19.9,23.9,,,,1,,,,,,,,,,,1,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",10/03/2006,11.41,859,1009,0,0,0,,65,42,,210,210,0,25.9,32,1,,,,,,,,,,,1,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",11/03/2006,10.51,946,921,0,0,0,,60,41,,330,320,0,21,25.1,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",12/03/2006,5.82,1202,1201,0.02,0,0,,57,34,,200,210,0,23,28,1,,,,,,,,,,,1,,,1,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",13/03/2006,5.37,1534,1534,0.08,0,0,,55,40,,170,170,0,17,19.9,1,1,,,,,,1,,,,,,,1,,,,1,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",14/03/2006,11.41,1645,1645,0.13,0,0,,61,38,,310,320,0,25.1,31.1,1,1,,,,,,,,,,,1,,1,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",15/03/2006,16.78,1923,1922,0,0,0,,45,32,,290,300,0,32,44.1,,,,,,,,,,,,,,,,,1,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",16/03/2006,13.87,734,733,0,0,0,,45,31,,290,290,0,25.1,32,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",17/03/2006,10.07,2214,2218,0,0,0,,43,25,,360,360,0,21.9,25.9,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",18/03/2006,12.3,1539,1538,0,0,0,,42,22,,310,320,0,23.9,29.1,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",19/03/2006,10.74,1535,1534,0,0,0,,38,24,,310,310,0,23,30,,,,,,,,,,,,,,,,,1,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",20/03/2006,11.63,1214,1214,0,0,0,,38,24,,310,310,0,25.1,32,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",21/03/2006,7.61,2357,2356,0,0,0,,47,22,,310,300,0,16.1,19.9,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",22/03/2006,11.41,1314,1311,0,0,0,,45,30,,310,330,0,19.9,23,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",23/03/2006,9.4,1322,1005,0,0,0,,57,31,,20,360,0,17,21.9,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",24/03/2006,6.04,1557,1556,0,0,0,,48,33,,170,170,0,13,15,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",25/03/2006,11.63,1546,1545,0,0,0,,43,34,,50,50,0,21,23.9,,,,,,,,,,,,,,,1,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",26/03/2006,10.51,1452,1447,0,0,0,,52,36,,20,360,0,21.9,25.9,,,,,,,,,,,,,,,1,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",27/03/2006,9.62,1356,1042,0,0,0,,58,37,,300,360,0,19.9,25.9,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",28/03/2006,7.16,1526,1526,0,0,0,,51,31,,160,160,0,17.9,21,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",29/03/2006,6.49,1623,1630,0,0,0,,59,30,,200,210,0,17.9,21,1,,,,,,,,,,,1,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",30/03/2006,6.93,1317,1317,0,0,0,,66,37,,160,160,0,17,19.9,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",31/03/2006,11.86,1549,1355,0,0,0,,69,37,,220,220,0,25.9,32,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",01/04/2006,9.62,1557,2333,0,0,0,,67,46,,230,300,0,21.9,28,,,,,,,,1,,,,,,,1,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",02/04/2006,11.86,1343,1342,0,0,0,,67,46,,360,10,0,23,29.1,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",03/04/2006,7.61,1204,1354,0.04,0,0,,56,35,,170,180,0,17.9,21,,,,,,,,,,,,,,,1,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",04/04/2006,14.32,1757,1702,0.74,0,0,,52,32,,300,290,0,28,36,1,1,,,,,,,,,,,1,,1,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",05/04/2006,7.61,1515,1320,0.1,0,0,,41,31,,10,10,0,17.9,23,1,,,,,,,,,,,1,,,1,,1,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",06/04/2006,11.41,1515,1515,0,0,0,,53,31,,290,280,0,23,29.1,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",07/04/2006,9.84,1223,1223,0.06,0,0,,59,32,,210,220,0,28,36.9,1,,,,,,,,,,,1,,,1,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",08/04/2006,7.16,1104,1101,0.65,0.2,0,,56,35,,360,10,0,21.9,25.9,1,,,1,,,,1,,,,,,,1,,1,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",09/04/2006,9.62,1036,1013,0,0,0,,52,36,,20,40,0,19.9,25.1,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",10/04/2006,8.05,1615,1622,0,0,0,,59,34,,190,170,0,17.9,21,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",11/04/2006,7.61,1543,1547,0,0,0,,62,35,,160,170,0,16.1,17.9,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",12/04/2006,11.41,1704,1703,0,0,0,,66,39,,210,210,0,23,29.1,,,,,,,,,,,,,,,1,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",13/04/2006,12.08,633,632,0.01,0,0,,68,47,,210,220,0,25.1,30,1,,1,,,,,,,,,1,,,1,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",14/04/2006,7.83,1133,1132,0.07,0,0,,64,43,,160,160,0,21.9,23.9,1,,,,,,,,,,,1,,,1,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",15/04/2006,8.28,2110,2154,0,0,0,,68,50,,320,330,0,19.9,25.1,1,1,,,,,,1,,,,,,,1,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",16/04/2006,12.53,827,1119,0,0,0,,63,49,,320,300,0,23,31.1,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",17/04/2006,9.17,1917,1913,0,0,0,,61,42,,80,60,0,23,30,,,,,,,,,,,,,,,1,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",18/04/2006,11.86,1055,1126,0,0,0,,69,47,,10,40,0,25.1,36.9,,,,,,,,,,,,,,,1,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",19/04/2006,12.3,1727,1727,0.01,0,0,,72,49,,360,10,0,30,36,,,,,,,,,,,,,,,1,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",20/04/2006,13.2,858,857,0,0,0,,73,47,,20,20,0,23.9,29.1,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",21/04/2006,9.4,955,1058,0,0,0,,59,40,,20,20,0,21.9,25.1,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",22/04/2006,8.28,1745,1744,0,0,0,,53,37,,90,90,0,14.1,16.1,,,,,,,,,,,,,,,1,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",23/04/2006,9.4,1629,1458,1.44,0,0,,54,44,,90,100,0,17.9,23,1,,,,,,,,,,,1,1,,1,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",24/04/2006,6.26,333,753,0.06,0,0,,51,44,,10,360,0,16.1,17.9,1,,,,,,,,,,,1,1,,1,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",25/04/2006,11.41,2355,2354,0.01,0,0,,68,43,,360,10,0,21.9,29.1,1,,,,,,,,,,,1,,,1,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",26/04/2006,10.96,1348,1348,0,0,0,,57,39,,160,160,0,23,29.1,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",27/04/2006,6.71,1550,1549,0,0,0,,65,38,,140,140,0,21,25.1,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",28/04/2006,9.17,805,804,0,0,0,,60,40,,40,40,0,17.9,21.9,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",29/04/2006,12.3,1114,1414,0,0,0,,59,39,,30,60,0,25.1,31.1,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",30/04/2006,12.75,1026,1026,0,0,0,,66,39,,30,40,0,25.1,30,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",01/05/2006,20.13,1433,1432,0.02,0,0,,63,45,,40,30,0,30,36.9,,,,,,,,,,,,,,,1,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",02/05/2006,16.78,9,239,0.83,0,0,,49,45,,40,20,0,29.1,32,1,,,,,,,,,,,1,1,,1,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",03/05/2006,13.2,1834,1652,0.44,0,0,,53,47,,30,30,0,19.9,25.1,1,,,,,,,,,,,1,1,,1,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",04/05/2006,7.61,1125,1119,0,0,0,,77,51,,40,30,0,15,19.9,1,,,,,,,,,,,1,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",05/05/2006,5.82,1348,1513,0,0,0,,81,50,,170,280,0,17,19.9,1,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",06/05/2006,7.38,2303,2319,0,0,0,,72,52,,330,340,0,17.9,23.9,,,,,,,,,,,,,,,1,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",07/05/2006,10.29,650,641,0,0,0,,65,46,,20,10,0,21,25.9,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",08/05/2006,7.38,1920,1711,0,0,0,,67,42,,60,80,0,16.1,19.9,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",09/05/2006,19.69,1826,1127,0.36,0,0,,54,48,,40,30,0,30,38.9,1,,,,,,,,,,,1,,,1,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",10/05/2006,17.9,712,720,0,0,0,,54,48,,30,10,0,28,31.1,1,,,,,,,,,,,1,1,,1,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",11/05/2006,9.17,1925,1636,0.01,0,0,,65,50,,50,100,0,16.1,17.9,1,,,,,,,,,,,1,1,,1,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",12/05/2006,7.83,1750,2358,1.18,0,0,,61,51,,60,100,0,15,17.9,1,1,,,,,,,,,,1,,,1,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",13/05/2006,12.3,1604,1648,1.97,0,0,,59,48,,20,10,0,23,25.9,1,,1,,,,,,,,,1,1,,1,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",14/05/2006,11.63,1658,1621,1.03,0,0,,54,49,,30,30,0,19.9,23.9,1,,,,,,,,,,,1,1,,1,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",15/05/2006,7.16,1305,1231,0.16,0,0,,58,50,,50,50,0,15,17.9,1,1,,,,,,,,,,,1,,1,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",16/05/2006,8.05,438,437,0.33,0,0,,59,50,,60,50,0,23,28,1,,1,,,,,,,,,1,,,1,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",17/05/2006,10.29,1540,1114,0,0,0,,70,50,,200,250,0,21.9,25.9,1,,,,,,,1,,,,1,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",18/05/2006,9.84,1545,1545,0,0,0,,74,48,,200,200,0,25.1,30,1,,,,,,,1,,,,1,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",19/05/2006,10.29,1736,1738,0.72,0,0,,65,52,,230,230,0,23.9,32,1,,1,,,,,,,,,,,,1,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",20/05/2006,11.41,1122,1102,0,0,0,,68,50,,250,240,0,25.9,32,,,,,,,,,,,,,,,1,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",21/05/2006,11.63,1741,1740,0.2,0,0,,70,44,,290,290,0,30,40,1,,1,,,,,,,,,1,,,1,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",22/05/2006,13.42,711,701,0,0,0,,66,44,,310,290,0,23,29.1,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",23/05/2006,11.41,1644,1541,0,0,0,,63,43,,300,300,0,21,25.1,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",24/05/2006,6.93,1610,1609,0,0,0,,72,47,,100,90,0,19.9,23.9,,,,,,,,,,,,,,,1,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",25/05/2006,7.38,1441,1441,0,0,0,,74,45,,200,190,0,23,25.9,,,,,,,,,,,,,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",26/05/2006,6.93,1305,1321,0,0,0,,72,59,,160,180,0,17.9,21,1,,,,,,,1,,,,1,,,1,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",27/05/2006,3.8,1512,1412,0.01,0,0,,80,59,,250,280,0,14.1,16.1,1,,,,,,,1,,,,1,,,1,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",28/05/2006,7.16,1604,1621,0,0,0,,81,61,,190,180,0,16.1,17.9,1,,,,,,,1,,,,1,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",29/05/2006,4.25,1425,1421,0,0,0,,82,57,,170,180,0,14.1,17,1,,,,,,,1,,,,1,,,1,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",30/05/2006,7.38,811,1703,0,0,0,,83,58,,50,70,0,15,17,1,,,,,,,1,,,,1,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",31/05/2006,8.5,1714,1452,0,0,0,,76,56,,220,150,0,17,21.9,1,,,,,,,1,,,,1,,,,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",01/06/2006,8.05,1633,1239,0.1,0,0,,87,61,,210,240,0,17,21,1,,1,,,,,1,,,,1,,,1,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",02/06/2006,6.71,1953,1420,0.22,0,0,,74,60,,40,40,0,14.1,16.1,1,,,,,,,,,,,1,1,,1,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",03/06/2006,9.4,1642,1641,1.36,0,0,,62,53,,10,360,0,21,23,1,,,,,,,,,,,1,1,,1,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",04/06/2006,10.29,620,758,0.08,0,0,,64,53,,20,10,0,21,25.1,1,,,,,,,,,,,1,1,,1,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",05/06/2006,6.26,1259,1316,0,0,0,,72,55,,260,240,0,14.1,17,,,,,,,,,,,,,,,1,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",06/06/2006,6.26,2034,2148,0.28,0,0,,73,56,,60,100,0,14.1,16.1,1,,,,,,,,,,,1,,,1,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",07/06/2006,18.12,1158,1154,3.08,0,0,,59,54,,40,40,0,31.1,40.9,1,,,,,,,,,,,1,1,,1,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",08/06/2006,7.61,317,317,0.02,0,0,,60,54,,10,360,0,16.1,19.9,1,,,,,,,,,,,1,1,,1,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",09/06/2006,5.59,1249,1248,0.05,0,0,,66,58,,160,170,0,12.1,13,1,,,,,,,1,,,,,1,,1,,,,,,
USW00014765,"RHODE ISLAND T.F. GREEN INTERNATIONAL AIRPORT, RI US",10/06/2006,12.97,1958,1722,0.33,0,0,,65,55,,290,310,0,23.9,31.1,1,,,,,,,,,,,1,,,1,,,,,,
